Age,Number of Dependents,Latitude,Longitude,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Churn Label
65,0,34.177267,-118.31003,11517,1,35,15.98,22,100.5,3653.35,0.0,0,559.3000000000001,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1
80,0,34.187599,-118.387125,45358,0,1,15.24,14,45.1,45.1,0.0,0,15.24,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
71,0,33.990646,-117.663025,75319,1,30,4.65,29,50.4,1527.5,0.0,0,139.5,3,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
70,0,34.127621,-117.717863,34716,0,5,12.27,20,78.95,378.4,0.0,0,61.35,3,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
73,0,32.825086,-117.199424,51213,0,1,30.17,6,93.55,93.55,0.0,0,30.17,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
78,0,32.825086,-117.199424,51213,1,58,49.38,19,108.85,6287.25,0.0,0,2864.04,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1
76,0,32.825086,-117.199424,51213,0,16,17.51,7,84.75,1350.15,0.0,0,280.16,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
73,0,32.825086,-117.199424,51213,0,1,22.5,27,69.95,69.95,0.0,10,22.5,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
68,0,32.85723,-117.209774,34902,1,5,47.28,11,81.0,371.65,40.64,10,236.4,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
79,0,33.889605,-115.257009,964,0,21,42.27,7,96.8,2030.3,10.2,0,887.6700000000001,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1
67,0,33.141265,-116.967221,48690,0,43,31.83,10,108.15,4600.7,0.0,0,1368.6899999999998,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1
69,0,33.362575,-117.299644,42239,1,32,33.74,6,93.2,2931.0,17.88,0,1079.68,3,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
72,0,34.358321,-117.618263,4253,0,1,18.2,13,70.55,70.55,0.0,0,18.2,3,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
75,0,33.907361,-117.109972,12743,1,29,25.78,28,98.5,3004.15,37.55,40,747.62,3,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1
67,0,33.581045,-117.14719,18311,1,13,31.7,6,95.25,1233.65,48.09,0,412.1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1
72,0,33.82769,-117.102244,7344,1,7,8.92,17,74.4,527.9,32.46,0,62.44,3,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
68,0,33.703976,-117.824172,17621,0,2,21.57,28,88.55,179.25,0.0,0,43.14,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
68,0,33.600987,-117.862734,13422,0,1,43.61,2,91.3,91.3,0.0,0,43.61,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1
75,0,33.744439,-117.98588,8660,1,7,16.05,22,70.1,467.55,20.23,0,112.35,2,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
74,0,33.601309,-117.902304,4242,1,57,49.91,21,95.25,5427.05,12.59,0,2844.87,2,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1
78,0,33.62251,-117.927024,22133,4,1,17.35,23,100.8,100.8,0.0,0,17.35,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1
66,0,33.765893,-117.881533,37879,2,17,1.05,8,76.45,1233.4,0.0,0,17.85,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
73,0,34.404544,-119.302118,6503,0,3,18.38,20,86.85,220.95,0.0,0,55.14,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
79,0,34.419203,-119.710008,31727,1,66,28.86,25,99.5,6822.15,0.0,0,1904.76,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1
69,0,34.437945,-119.77191,15757,1,69,48.88,4,108.4,7318.2,0.0,0,3372.7200000000003,3,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1
65,0,33.507255,-117.029473,46171,2,15,44.13,3,83.05,1258.3,0.0,110,661.95,3,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
68,0,35.939068,-119.043666,5868,0,56,34.58,4,104.75,5510.65,0.0,0,1936.48,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1
79,0,33.507255,-117.029473,46171,0,21,21.15,9,94.25,1973.75,0.0,0,444.15,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
80,0,35.842889,-121.004862,1363,0,1,47.97,8,70.15,70.15,0.0,0,47.97,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
77,0,35.050345,-120.489599,15405,3,32,7.92,3,106.35,3520.75,0.0,0,253.44,2,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1
65,0,37.890145,-119.184087,504,1,40,49.5,20,94.55,3640.45,0.0,0,1980.0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
66,0,34.598221,-117.79593,6787,0,2,0.0,6,24.45,47.5,0.0,0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
75,0,36.814539,-119.711868,33856,0,7,39.51,13,84.8,546.95,0.0,0,276.57,3,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
74,0,36.497895,-119.285484,5519,0,31,39.36,4,99.95,3186.65,0.0,0,1220.16,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1
80,0,36.789213,-119.140338,506,0,14,29.96,7,104.85,1531.4,0.0,0,419.44,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1
74,0,36.625792,-119.672483,5635,0,15,23.53,9,74.2,1133.9,43.31,0,352.95000000000005,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
70,0,36.959731,-120.653519,343,0,59,10.78,15,93.85,5574.75,8.13,0,636.02,2,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
76,0,36.635661,-120.288644,1130,3,46,49.11,17,100.7,4541.2,46.64,0,2259.06,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1
72,0,35.930782,-121.189757,254,0,25,36.36,6,89.7,2187.55,23.33,0,909.0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
66,0,35.989792,-121.055933,538,0,16,32.11,14,96.4,1581.2,47.2,0,513.76,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
75,0,36.689582,-121.758398,21759,0,1,41.2,15,69.5,69.5,0.0,80,41.2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
65,0,36.125529,-120.864443,521,1,36,24.54,5,85.25,3132.75,0.0,0,883.4399999999999,2,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1
79,0,37.680844,-122.48131,63337,0,45,10.67,17,62.7,2791.5,0.0,0,480.15,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
73,0,37.794487,-122.42227,56330,0,25,46.34,22,105.95,2655.25,0.0,0,1158.5,2,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
79,0,37.800254,-122.436975,22920,0,39,41.93,23,95.65,3759.05,0.0,150,1635.27,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
70,0,37.820894,-122.369725,1458,1,31,47.95,21,98.9,2911.3,0.0,0,1486.45,2,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1
71,0,37.556634,-122.317723,23393,0,3,30.25,28,76.05,231.8,0.0,0,90.75,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
69,0,38.013825,-122.039144,36186,0,1,33.84,5,69.75,69.75,0.0,0,33.84,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
70,0,37.656695,-122.048361,11147,0,33,17.24,25,110.45,3655.45,0.0,70,568.92,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1
71,0,38.232389,-122.324944,26894,1,7,42.92,2,99.25,665.45,0.0,0,300.44,2,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1
67,0,37.963995,-122.288296,25399,0,19,16.78,15,79.85,1471.75,0.0,0,318.82000000000005,3,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
67,0,37.972662,-122.491452,40239,2,8,26.99,2,80.45,583.45,0.0,0,215.92,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
69,0,38.135897,-122.563683,16429,0,13,7.22,28,100.8,1308.1,0.0,0,93.86,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
75,0,37.921137,-122.657562,781,0,10,7.51,18,79.25,793.55,0.0,0,75.1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
67,0,37.233034,-121.947427,24443,0,5,45.72,6,89.5,477.7,0.0,0,228.6,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
66,0,36.863303,-121.781632,899,0,1,38.78,23,86.05,86.05,0.0,0,38.78,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
67,0,37.34667,-121.910019,18197,0,10,0.0,4,34.7,329.8,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
71,0,37.327069,-121.916819,27023,1,53,21.67,6,60.05,3229.65,0.0,100,1148.51,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
74,0,37.375156,-121.795867,60620,1,16,26.12,8,74.3,1178.25,0.0,0,417.92,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
70,0,38.002125,-121.324979,49965,0,9,17.56,27,74.55,622.9,33.25,0,158.04,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
76,0,38.071327,-120.632221,4264,1,32,43.51,22,104.9,3351.55,33.73,0,1392.32,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1
67,0,38.244806,-120.417301,88,1,1,17.36,29,74.4,74.4,0.0,30,17.36,3,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
80,0,37.4695,-120.672724,809,0,8,14.89,20,69.7,560.85,0.0,0,119.12,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
67,0,37.394411,-120.127262,986,1,12,30.63,27,98.1,1060.2,49.06,0,367.56,3,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1
68,0,37.605926,-120.69955,1055,1,4,18.91,20,99.6,347.65,25.79,0,75.64,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
69,0,37.990574,-120.261821,1519,1,70,17.45,20,102.95,7101.5,15.24,0,1221.5,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1
80,0,33.141265,-116.967221,48690,0,1,28.64,5,71.0,71.0,0.0,0,28.64,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
73,0,33.141265,-116.967221,48690,1,47,26.95,26,70.55,3309.25,26.99,0,1266.65,3,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
73,0,39.710591,-123.682799,176,1,1,37.3,8,69.25,69.25,0.0,0,37.3,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
65,0,39.094102,-123.500853,1113,0,12,28.63,7,83.8,1029.75,44.58,80,343.56,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1
73,0,38.911299,-123.609588,1352,0,53,0.0,25,54.45,2854.55,20.16,0,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1
78,0,39.724433,-123.767578,309,0,41,22.56,15,99.8,4259.3,8.88,0,924.96,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1
68,0,41.867908,-123.794144,532,0,5,2.27,17,70.25,331.9,12.48,0,11.35,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
65,0,39.955587,-123.681175,200,1,69,16.34,4,89.95,6143.15,6.79,110,1127.46,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
67,0,38.626128,-121.328011,58830,0,14,16.32,11,74.95,1036.75,39.29,0,228.48,3,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
70,0,38.69508,-121.271616,43718,0,32,33.22,9,74.4,2276.95,44.31,0,1063.04,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
69,0,38.313447,-121.123886,1745,1,50,4.6,24,71.05,3444.85,0.0,0,230.0,3,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
73,0,38.883224,-121.15918,6096,0,2,0.0,13,30.4,78.65,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
74,0,38.759751,-121.288545,30614,0,23,17.62,29,106.4,2483.5,0.0,0,405.2600000000001,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1
78,0,38.983388,-120.988814,1526,0,2,5.49,25,85.55,187.45,0.0,0,10.98,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
77,0,38.584505,-121.491956,16599,1,30,6.23,4,79.65,2365.15,0.0,0,186.9,3,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1
70,0,38.567594,-121.437507,15975,0,1,22.92,0,19.45,19.45,0.0,0,22.92,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
78,0,38.685069,-121.543709,854,0,32,48.95,9,85.95,2628.6,0.0,0,1566.4,3,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
75,0,38.646096,-121.442433,34894,0,16,36.83,16,59.4,1023.9,0.0,0,589.28,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
75,0,39.449794,-121.936372,303,0,38,47.39,2,99.55,3734.25,0.0,0,1800.82,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1
76,0,39.562239,-121.14836,282,0,2,12.96,20,95.1,180.25,0.0,0,25.92,3,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1
70,0,39.971228,-121.041166,6189,1,17,9.5,16,81.5,1329.2,0.0,0,161.5,2,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
67,0,39.172777,-121.805845,3193,1,3,0.0,20,36.45,93.7,0.0,0,0.0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
69,0,40.022184,-121.062384,73,0,1,0.0,21,25.05,25.05,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70,0,41.171578,-120.913161,615,1,43,0.0,21,55.55,2342.2,0.0,0,0.0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
74,0,39.884395,-122.587513,263,2,10,46.5,4,86.65,856.65,0.0,0,465.0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
77,0,40.186772,-122.388361,26438,0,37,41.85,2,106.75,4056.75,0.0,0,1548.45,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1
66,0,40.012675,-120.101857,1177,1,12,48.5,4,101.35,1218.55,0.0,0,582.0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1
70,0,39.600599,-120.636358,348,0,35,35.1,29,95.45,3474.05,0.0,80,1228.5,2,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
68,0,39.24124,-120.054765,678,0,1,45.8,10,69.6,69.6,0.0,0,45.8,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
65,0,34.027337,-118.28515,45025,0,1,18.37,13,78.45,78.45,0.0,0,18.37,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
76,0,32.898613,-117.202937,4258,0,9,12.91,21,84.45,762.5,0.0,0,116.19,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
73,0,34.066303,-118.435479,44150,0,38,5.75,30,70.15,2497.35,0.0,0,218.5,3,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1
70,0,34.099869,-118.326843,30568,0,51,19.49,11,97.8,4913.3,0.0,0,993.99,2,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1
68,0,34.110845,-118.259595,29310,0,5,41.83,25,83.15,446.05,0.0,0,209.15,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
77,0,33.993991,-118.39704,31963,0,2,23.46,25,75.45,158.4,0.0,0,46.92,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
73,0,34.019323,-118.391902,15195,0,2,25.74,6,54.85,104.2,0.0,0,51.48,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
71,0,33.876482,-118.284077,9960,1,1,4.89,11,95.1,95.1,0.0,0,4.89,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
69,0,33.833699,-118.314387,40705,1,53,7.94,6,101.9,5549.4,0.0,0,420.82,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1
80,0,34.015217,-118.109962,62425,1,51,22.14,30,93.8,4750.95,0.0,0,1129.14,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
66,0,33.847755,-118.112532,27563,0,72,6.03,2,104.15,7689.95,0.0,0,434.16,3,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1
79,0,34.128284,-118.047732,30933,0,5,4.59,11,91.4,449.75,0.0,0,22.95,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
80,0,34.224377,-118.632656,49242,0,1,28.49,18,75.35,75.35,0.0,0,28.49,3,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
78,0,34.364153,-118.615583,9937,0,11,4.1,5,84.8,906.85,0.0,0,45.1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
67,0,34.506627,-118.699048,22177,1,50,31.56,4,95.05,4888.7,0.0,50,1578.0,3,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
73,0,34.178483,-118.431791,40376,0,5,18.69,28,50.35,237.25,0.0,0,93.45,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
75,0,34.207295,-118.400022,57146,0,5,36.36,12,89.8,502.6,0.0,0,181.8,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
67,0,34.066964,-117.937007,44099,0,9,10.66,15,99.45,919.4,0.0,0,95.94,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1
75,0,32.673483,-116.472863,3133,0,2,9.55,28,70.2,115.95,0.0,0,19.1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
80,0,32.605012,-116.97595,9278,2,51,43.58,22,84.2,4146.05,0.0,0,2222.58,2,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
72,0,32.730264,-116.950963,7863,0,26,1.26,18,105.75,2710.25,0.0,90,32.76,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1
70,0,33.290907,-117.202895,3849,1,18,0.0,12,48.35,810.7,0.0,0,0.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1
73,0,33.079834,-117.134275,17944,1,1,24.24,9,49.55,49.55,0.0,0,24.24,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
75,0,33.384345,-117.072619,1831,1,2,6.86,20,50.15,115.1,0.0,0,13.72,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
70,0,33.313828,-116.940501,2615,1,29,35.38,21,95.9,2745.2,0.0,50,1026.02,3,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1
77,0,33.22784,-117.200024,44692,0,1,0.0,15,25.25,25.25,0.0,0,0.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
80,0,32.961064,-117.134917,47224,1,46,5.36,22,101.0,4680.05,0.0,0,246.56,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1
