Age,Number of Dependents,Latitude,Longitude,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Churn Label,Cluster
52,3,37.612612,-121.108568,30668,1,1,8.03,0,19.95,19.95,0.0,0,8.03,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30,0,39.108252,-123.645121,383,0,1,46.77,0,20.0,20.0,0.0,0,46.77,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
54,2,40.267158,-123.805913,644,1,1,28.73,0,19.45,19.45,0.0,0,28.73,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
23,0,38.384648,-121.578701,1417,0,2,28.02,0,19.5,31.55,0.0,0,56.04,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41,0,38.419088,-122.024568,32564,0,1,23.16,0,20.25,20.25,0.0,0,23.16,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
42,0,38.608405,-121.449942,25355,0,11,30.91,0,23.15,245.2,0.0,0,340.01,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
25,0,40.080342,-120.957805,178,1,53,37.85,0,20.8,1021.8,0.0,0,2006.05,3,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
62,0,39.082568,-121.55325,6439,0,53,26.21,0,19.75,1052.35,0.0,0,1389.13,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
33,0,40.559177,-120.612113,19440,0,3,15.12,0,19.8,58.15,0.0,0,45.36,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
55,1,34.076259,-118.310715,67852,1,1,3.09,0,20.15,20.15,0.0,0,3.09,2,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
57,0,34.052917,-118.255178,21,0,5,6.17,0,19.85,108.05,0.0,0,30.85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
48,0,34.115192,-118.61017,5451,0,1,43.52,0,20.2,20.2,0.0,0,43.52,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
49,0,33.8681,-118.067402,51556,0,45,25.4,0,20.4,930.45,0.0,0,1143.0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
62,3,33.75462,-118.071128,24180,0,11,33.06,0,20.1,221.35,0.0,0,363.66,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
62,0,33.819814,-118.222416,35656,0,7,48.22,0,20.05,164.85,0.0,0,337.54,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24,0,33.998471,-117.973758,53686,1,8,11.35,0,20.15,156.25,0.0,0,90.8,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
62,0,32.787836,-117.232376,46086,1,6,31.7,0,19.5,146.3,0.0,0,190.2,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
59,3,32.898613,-117.202937,4258,1,15,31.14,0,20.0,288.05,0.0,0,467.1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
46,1,32.886925,-117.152162,74232,4,1,45.77,0,19.9,19.9,0.0,0,45.77,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
43,0,34.122501,-117.320138,23146,0,1,17.25,0,19.65,19.65,0.0,0,17.25,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
25,2,33.930199,-117.862898,34055,1,1,37.92,0,20.55,20.55,0.0,0,37.92,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
61,0,34.420998,-119.60137,576,0,1,49.2,0,19.3,19.3,0.0,0,49.2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
28,0,36.385818,-119.224243,4517,0,1,10.98,0,20.2,20.2,0.0,0,10.98,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
33,1,35.809921,-119.127437,2956,1,1,7.49,0,19.9,19.9,0.0,0,7.49,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
62,0,36.175255,-119.813805,1729,0,1,17.61,0,19.95,19.95,0.0,0,17.61,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35,7,36.303793,-119.375646,44741,0,1,12.81,0,19.25,19.25,0.0,0,12.81,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
31,2,35.842889,-121.004862,1363,1,17,18.26,0,24.1,409.9,0.0,0,310.42,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
56,0,36.64545,-118.924982,273,0,1,47.26,0,20.6,20.6,0.0,0,47.26,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
31,5,36.64152,-121.622188,35739,0,2,29.81,0,19.6,35.85,0.0,0,59.62,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
34,1,37.720498,-122.443119,73117,1,5,40.05,0,25.9,135.0,0.0,0,200.25,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
45,0,37.881842,-121.848111,14239,0,1,11.25,0,20.2,20.2,0.0,0,11.25,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
21,0,38.581354,-122.296283,9423,1,33,35.31,0,24.5,740.3,35.05,0,1165.23,3,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
53,0,37.80821,-121.308401,10834,0,5,31.76,0,19.35,126.05,0.0,0,158.8,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
29,0,37.361987,-120.748394,12672,0,3,32.01,0,19.85,64.55,0.0,0,96.03,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
62,0,40.557314,-124.081662,1201,0,2,32.03,0,20.35,33.2,0.0,0,64.06,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
42,0,41.950683,-124.097094,2020,0,1,1.91,0,19.7,19.7,0.0,0,1.91,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
42,0,38.434138,-121.30587,38534,1,30,15.36,0,19.65,655.85,0.0,0,460.8,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
44,0,38.724322,-120.991237,3815,0,1,26.37,0,20.3,20.3,0.0,0,26.37,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
31,0,38.766036,-120.209673,183,0,1,22.12,0,20.4,20.4,0.0,0,22.12,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
53,0,40.022184,-121.062384,73,0,1,40.49,0,18.85,18.85,0.0,0,40.49,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
24,0,41.924174,-123.260788,332,0,16,21.04,0,20.25,327.45,0.0,0,336.64,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,0,32.898613,-117.202937,4258,0,1,4.11,0,20.1,20.1,0.0,0,4.11,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
62,0,34.153338,-118.262974,14493,0,1,48.25,0,20.2,20.2,0.0,0,48.25,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
57,0,34.162515,-118.203869,31297,0,56,2.58,0,24.9,1334.0,0.0,0,144.48000000000002,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
22,0,32.805518,-117.169052,46828,0,1,19.85,0,20.5,20.5,0.0,0,19.85,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
21,0,34.044639,-118.240413,9732,0,16,32.62,0,18.95,326.8,0.0,0,521.92,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
57,0,34.028735,-118.317236,47143,0,52,22.55,0,20.65,1022.95,0.0,0,1172.6,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
45,0,34.017697,-118.200577,47487,10,12,11.04,0,19.8,202.25,0.0,0,132.48,4,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,0,34.070291,-118.349191,32901,0,1,24.48,0,20.2,20.2,0.0,0,24.48,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,33.954017,-118.402447,39334,8,17,8.74,0,20.75,418.25,0.0,0,148.58,4,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
61,0,34.137411,-118.328915,21728,10,34,25.21,0,24.95,894.3,0.0,0,857.14,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
37,0,33.912246,-118.236773,29825,5,50,26.95,0,20.15,930.9,0.0,0,1347.5,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24,0,33.956228,-118.120993,24908,3,52,5.65,0,20.4,1090.65,0.0,0,293.8,3,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
40,0,33.921793,-118.140588,42459,4,62,48.73,0,24.25,1424.6,0.0,0,3021.26,5,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
48,0,33.86532,-118.396336,18693,4,45,22.49,0,25.9,1216.6,0.0,0,1012.05,4,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
31,0,34.074572,-118.831181,19630,10,49,2.82,0,20.15,973.35,0.0,0,138.17999999999998,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
24,0,34.079449,-118.548306,22548,10,48,37.96,0,20.65,1057.0,0.0,0,1822.08,5,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
56,0,33.788208,-118.404955,24979,1,46,30.47,0,19.95,927.1,0.0,0,1401.62,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
62,0,33.975332,-118.355252,30779,0,52,28.3,0,21.0,1107.2,0.0,0,1471.6,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19,0,33.936827,-118.359824,28680,0,1,41.1,0,20.2,20.2,0.0,0,41.1,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,2,33.958134,-118.330905,13779,1,1,16.44,0,19.45,19.45,0.0,0,16.44,3,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,0,33.840399,-118.353714,41979,1,72,49.5,0,19.4,1363.25,0.0,0,3564.0,5,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
53,0,33.845706,-118.012204,44442,0,41,31.62,0,20.65,835.15,0.0,0,1296.42,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
31,0,33.818477,-118.038307,47344,0,6,7.72,0,20.7,112.75,0.0,0,46.32,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27,1,34.015217,-118.109962,62425,1,4,39.89,0,20.85,62.9,0.0,0,159.56,5,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
46,0,33.933565,-118.062611,16271,1,72,1.86,0,23.55,1723.95,0.0,0,133.92000000000002,3,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
45,0,33.801869,-117.995068,29694,0,1,15.77,0,19.75,19.75,0.0,0,15.77,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,0,33.847755,-118.112532,27563,0,43,25.53,0,25.7,1188.2,0.0,0,1097.79,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
23,0,33.830431,-118.074071,14852,1,64,36.24,0,20.2,1277.75,0.0,0,2319.36,5,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
58,0,33.794209,-118.317354,21065,0,57,5.71,0,19.6,1170.55,0.0,0,325.47,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
42,0,33.782068,-118.262263,53323,0,3,35.65,0,19.6,61.35,0.0,0,106.95,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
29,3,33.830099,-118.182239,31556,9,6,5.52,0,19.7,113.5,0.0,0,33.12,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37,0,33.781086,-118.199049,63136,3,22,48.06,0,20.15,419.9,0.0,0,1057.3200000000002,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
44,0,33.797638,-118.11662,38902,0,10,32.1,0,25.7,251.6,0.0,0,321.0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21,0,34.145695,-117.95982,27414,7,11,1.92,0,20.6,233.9,0.0,0,21.12,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
40,0,34.234912,-118.153729,20200,3,69,30.86,0,19.9,1363.45,0.0,0,2129.34,5,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
59,2,34.110444,-118.156957,23984,3,16,45.54,0,20.4,321.4,0.0,0,728.64,4,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,0,34.165383,-118.123752,38460,0,32,35.97,0,20.55,654.55,0.0,0,1151.04,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
49,0,34.13946,-118.166649,10253,5,34,11.52,0,24.7,780.2,0.0,0,391.68,4,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,0,34.17051,-118.289463,23981,3,61,19.27,0,20.55,1252.0,0.0,0,1175.47,4,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
61,0,34.129058,-118.759788,25303,0,13,33.13,0,19.65,244.8,0.0,0,430.69000000000005,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,0,34.209532,-118.577563,43857,9,69,5.27,0,19.75,1375.4,0.0,0,363.63,4,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,0,34.294142,-118.603883,35325,3,59,25.57,0,19.3,1192.7,0.0,0,1508.63,3,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
19,3,34.172071,-118.946262,37779,1,24,1.14,0,24.1,587.4,0.0,0,27.36,3,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
29,1,34.236683,-118.517588,32307,0,1,7.57,0,20.75,20.75,0.0,0,7.57,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32,2,34.43987,-118.644609,24977,0,61,15.02,0,19.75,1124.2,0.0,0,916.22,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
23,0,34.157137,-118.548511,27424,6,29,27.72,0,20.0,540.05,0.0,0,803.88,5,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
55,0,34.506627,-118.699048,22177,3,71,32.13,0,24.75,1836.9,0.0,0,2281.23,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,0,34.178483,-118.431791,40376,8,1,44.69,0,20.2,20.2,0.0,0,44.69,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
53,0,34.147149,-118.463365,22085,0,12,16.72,0,19.35,219.35,0.0,0,200.64,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
62,0,34.174215,-118.345928,29245,0,72,42.36,0,20.25,1566.9,0.0,0,3049.92,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
47,0,34.169706,-118.323548,18539,0,29,4.53,0,25.15,702.0,0.0,0,131.37,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,0,34.187599,-118.387125,45358,0,16,40.17,0,19.75,284.35,0.0,0,642.72,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
29,0,34.245289,-117.642503,23079,0,10,1.98,0,19.85,193.05,0.0,0,19.8,4,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
64,0,34.231318,-117.662032,47,0,50,47.16,0,24.9,1195.25,0.0,0,2358.0,4,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,0,34.072121,-117.698319,34447,1,71,8.21,0,24.25,1732.95,0.0,0,582.9100000000001,5,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
21,1,34.018354,-117.85492,45118,0,1,32.73,0,25.4,25.4,0.0,0,32.73,3,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
43,0,32.64164,-116.985026,12884,0,12,18.71,0,19.7,220.35,0.0,0,224.52,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
44,0,32.688506,-116.938632,2606,0,1,40.46,0,20.25,20.25,0.0,0,40.46,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,3,32.733564,-117.033713,24961,1,52,40.33,0,24.8,1229.1,0.0,0,2097.16,5,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
34,0,32.726627,-116.994608,56100,0,1,9.44,0,19.25,19.25,0.0,0,9.44,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
49,0,33.148116,-117.306043,35582,0,71,22.22,0,19.9,1355.1,42.18,0,1577.62,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
37,1,32.909873,-116.906774,42277,5,35,9.04,0,19.85,739.35,2.29,0,316.4,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
31,0,33.351059,-117.420557,98239,0,8,31.02,0,19.2,161.95,0.0,0,248.16,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
50,0,32.847336,-116.997605,53510,0,63,35.35,0,20.5,1328.15,15.62,0,2227.05,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
39,0,33.001813,-117.263628,12173,0,41,6.61,0,20.25,865.0,46.78,0,271.01,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
26,0,33.17494,-117.242761,62036,9,70,23.52,0,19.45,1303.5,14.49,0,1646.4,4,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
59,1,32.76501,-117.19938,24169,0,5,12.22,0,20.2,83.75,0.0,0,61.1,5,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34,0,32.707892,-117.05512,66838,0,47,44.69,0,20.55,945.7,0.0,0,2100.43,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
35,0,32.68674,-117.186612,24093,0,1,22.37,0,19.15,19.15,0.0,0,22.37,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
63,0,32.898613,-117.202937,4258,2,33,34.22,0,20.6,690.25,0.0,0,1129.26,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
47,0,33.143826,-115.497485,7857,0,19,32.03,0,19.9,367.55,0.0,0,608.57,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
44,0,34.137742,-114.36514,1564,10,23,17.82,0,20.05,415.1,0.0,0,409.86,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
46,0,32.770393,-115.60915,43712,0,32,43.8,0,19.75,624.15,0.0,0,1401.6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
52,0,32.730583,-115.501083,3535,0,11,26.85,0,20.05,237.7,0.0,0,295.35,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
62,0,34.167236,-116.281511,8141,0,20,27.11,0,19.7,419.4,0.0,0,542.2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
39,0,33.695532,-116.310571,23971,0,72,30.44,0,19.8,1468.75,0.0,0,2191.6800000000003,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
55,0,33.694501,-116.412711,29340,9,46,35.46,0,24.45,1066.15,0.0,0,1631.16,4,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
27,2,33.763678,-116.429928,12465,2,40,33.44,0,24.8,1024.7,0.0,0,1337.6,5,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
41,3,33.28156,-115.955541,799,6,5,6.7,0,24.3,132.25,0.0,0,33.5,5,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
