Age,Number of Dependents,Latitude,Longitude,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check
37,2,33.666301,-117.969501,56517,7,60,43.24,28,60.5,3694.45,0.0,0,2594.4,3,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
44,0,36.810568,-121.503022,3402,0,4,0.0,20,44.55,174.3,0.0,10,0.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
35,3,34.137319,-118.029837,30028,9,4,41.93,53,78.9,299.75,37.01,0,167.72,4,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
45,0,33.817473,-117.810462,5935,0,16,0.0,27,54.85,916.15,0.0,0,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0
58,2,33.940884,-118.128628,40152,6,1,48.79,0,19.4,19.4,0.0,0,48.79,5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
53,0,40.722733,-122.109666,899,10,30,23.16,6,50.0,1474.9,0.0,0,694.8,4,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
21,0,38.013825,-122.039144,36186,1,1,32.08,73,44.7,44.7,0.0,0,32.08,3,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
75,0,38.646096,-121.442433,34894,0,16,36.83,16,59.4,1023.9,0.0,0,589.28,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
79,0,38.244806,-120.417301,88,8,26,18.66,11,98.1,2510.7,44.17,0,485.16,4,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0
51,0,38.434362,-122.86891,390,0,20,43.49,28,69.8,1540.35,0.0,0,869.8000000000001,5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
63,0,37.553469,-120.952825,32881,0,1,14.42,27,70.35,70.35,0.0,10,14.42,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,0,35.339796,-119.023552,44588,0,49,20.45,23,67.4,3306.85,0.0,0,1002.05,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
56,0,35.280113,-118.962329,59195,0,29,9.49,21,84.9,2516.2,47.04,0,275.21,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
34,0,40.021787,-122.127576,405,0,65,44.7,0,19.55,1218.65,0.0,0,2905.5,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
29,2,39.531028,-121.24807,452,6,51,2.53,71,79.15,4018.55,0.0,0,129.03,3,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
41,3,32.832706,-116.873258,61872,0,25,12.87,0,20.05,471.7,0.0,0,321.75,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
60,0,33.902045,-118.008961,47568,6,21,27.66,8,94.3,1948.35,0.0,30,580.86,3,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0
74,0,34.95703,-117.73045,2241,0,30,0.0,7,40.3,1172.95,0.0,100,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
51,0,38.691607,-121.602284,264,1,72,0.0,15,54.2,3937.45,0.0,0,0.0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0
27,0,38.671295,-121.388251,32202,6,48,49.88,42,65.65,3094.65,0.0,0,2394.24,3,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0
31,0,33.507255,-117.029473,46171,0,67,4.72,0,19.8,1311.3,0.0,0,316.24,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
59,0,37.285677,-122.224165,1622,10,71,33.0,0,24.45,1681.6,0.0,0,2343.0,5,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
64,0,34.038983,-117.991372,30802,1,44,27.4,0,20.5,865.05,0.0,0,1205.6,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
28,0,34.18454,-119.224666,25322,1,23,37.95,27,99.85,2331.3,0.0,0,872.85,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0
49,2,38.549185,-121.328386,19611,5,58,40.74,17,91.55,5511.65,0.0,0,2362.92,3,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0
43,1,40.372532,-123.525626,695,1,3,0.0,19,31.0,95.05,0.0,20,0.0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
34,0,36.78979,-119.929894,60889,1,4,29.14,0,19.6,93.45,0.0,0,116.56,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
65,0,37.956963,-120.863055,596,5,62,11.41,25,97.95,5936.55,0.0,0,707.42,5,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0
71,0,34.139082,-118.39275,26157,0,1,40.38,6,45.85,45.85,0.0,0,40.38,5,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
64,0,33.748635,-117.906125,70011,10,71,4.71,29,64.05,4492.9,0.0,0,334.41,4,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0
45,0,39.424957,-122.039307,495,0,29,1.02,19,68.85,1970.5,0.0,0,29.58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0
69,0,39.84784,-122.544556,84,0,51,24.92,11,79.6,3974.7,16.73,0,1270.92,5,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
23,0,34.201108,-116.593456,354,5,70,45.24,42,98.7,6858.9,0.0,0,3166.8,3,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0
80,0,32.961064,-117.134917,47224,1,46,5.36,22,101.0,4680.05,0.0,0,246.56,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0
66,0,35.989792,-121.055933,538,0,16,32.11,14,96.4,1581.2,47.2,0,513.76,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0
34,0,37.921034,-122.341798,39089,2,38,32.11,16,69.0,2669.45,0.0,0,1220.18,4,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0
79,0,38.581354,-122.296283,9423,7,67,42.07,12,60.95,4119.4,17.19,0,2818.69,3,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0
37,0,33.254497,-117.285879,46893,0,9,8.91,0,20.25,178.5,0.0,0,80.19,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40,1,37.666587,-120.411517,1749,4,72,44.03,14,109.2,7711.45,0.0,0,3170.16,4,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0
58,0,38.912881,-121.082766,24944,0,27,49.25,4,81.7,2212.55,0.0,0,1329.75,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0
25,0,37.956963,-120.863055,596,0,21,3.26,51,75.3,1570.7,0.0,0,68.46,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,1,33.890853,-118.297967,47758,1,9,36.94,16,101.5,906.85,0.0,0,332.46,3,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0
59,2,39.637471,-120.226338,1822,4,23,37.86,30,57.2,1423.35,0.0,0,870.78,3,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
31,2,35.842889,-121.004862,1363,1,17,18.26,0,24.1,409.9,0.0,0,310.42,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32,0,33.458754,-117.665104,7465,4,69,46.87,11,95.65,6744.2,0.0,0,3234.03,3,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0
40,0,34.093781,-118.381061,20408,0,9,45.41,23,79.55,723.4,0.0,0,408.69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
65,0,34.667815,-117.536183,18980,0,72,26.87,20,108.1,7774.05,0.0,0,1934.64,5,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0
22,0,36.554618,-121.922239,2966,0,72,48.36,71,86.05,6309.65,0.0,20,3481.92,4,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0
21,1,37.971751,-122.611873,8486,0,64,34.58,27,91.8,5960.5,0.0,0,2213.12,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0
40,0,38.027218,-122.23463,8506,1,47,44.26,23,85.3,4045.65,0.0,0,2080.22,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
50,2,35.116307,-118.817644,16206,10,68,19.09,0,25.4,1620.2,9.34,0,1298.12,4,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
54,2,33.527605,-116.666551,3745,1,52,31.96,26,84.05,4326.8,0.0,0,1661.92,3,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
43,2,38.688764,-121.457596,14010,1,25,15.76,0,19.6,411.15,0.0,0,394.0,4,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
79,0,41.33832,-122.290756,7309,9,68,0.0,28,41.95,2965.75,0.0,0,0.0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0
68,0,36.784481,-121.759054,8582,0,63,26.11,20,109.4,7031.45,0.0,0,1644.93,3,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0
57,0,34.195386,-118.238508,16910,0,43,3.18,0,19.55,876.15,15.17,0,136.74,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
53,0,33.845706,-118.012204,44442,0,41,31.62,0,20.65,835.15,0.0,0,1296.42,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
33,0,36.793601,-119.761131,39148,0,5,25.11,26,81.3,416.3,0.0,0,125.55,2,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
47,2,33.21846,-117.116916,43436,2,33,31.59,18,79.15,2531.4,0.0,20,1042.47,5,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0
76,2,33.529047,-117.701175,62103,5,71,30.16,19,86.7,6179.35,0.0,0,2141.36,3,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0
70,0,38.445939,-121.496855,9063,0,44,35.39,19,89.15,3990.75,0.0,0,1557.16,4,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0
73,0,34.457005,-118.573726,17846,0,55,8.93,21,98.8,5617.75,0.0,0,491.15,2,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0
31,2,33.988543,-118.334081,44764,10,20,14.79,0,20.05,406.05,0.0,0,295.79999999999995,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53,3,33.53604,-116.119222,17018,1,67,11.4,27,94.1,6302.8,0.0,0,763.8000000000001,4,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0
32,1,40.243494,-121.154733,2664,10,46,49.26,18,99.65,4630.2,9.35,0,2265.96,3,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0
32,0,37.571748,-121.659562,75929,0,56,37.15,13,86.4,4922.4,0.0,0,2080.4,5,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
39,0,34.630356,-120.032564,5710,0,5,17.16,7,51.35,262.3,0.0,0,85.8,5,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
62,2,38.333133,-121.920151,63157,8,4,3.57,0,19.5,96.85,0.0,0,14.28,4,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
33,0,37.311088,-121.961786,29914,3,32,47.89,9,98.85,3145.9,0.0,0,1532.48,4,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0
37,0,39.457388,-121.818201,3169,0,1,39.55,21,74.3,74.3,0.0,0,39.55,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
73,0,35.165668,-120.655842,8564,0,6,29.41,30,85.15,503.6,0.0,0,176.46,2,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
43,0,34.110124,-119.100972,25634,0,48,11.02,0,19.95,1004.5,0.0,0,528.96,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
38,0,37.590421,-122.306467,32488,0,10,49.04,23,51.65,524.5,0.0,0,490.4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
44,0,34.049671,-117.468896,29847,0,1,0.0,2,24.45,24.45,0.0,0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
47,0,34.943523,-120.256729,30540,0,4,6.86,0,19.95,68.2,0.0,0,27.44,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
26,0,38.135897,-122.563683,16429,0,5,43.99,42,80.0,412.5,40.0,10,219.95,3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
43,2,38.107441,-120.230625,4848,8,70,30.33,0,24.7,1685.9,0.0,0,2123.1,4,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
58,0,37.424342,-122.165641,13386,0,12,0.0,19,33.6,435.45,0.0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1
41,0,39.182916,-123.552571,148,1,33,10.34,22,95.0,3008.15,0.0,60,341.22,3,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0
54,0,33.841027,-118.078097,20890,10,57,23.28,0,19.6,1134.25,0.0,0,1326.96,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
42,0,37.369709,-122.215844,6601,0,1,3.23,0,20.05,20.05,0.0,0,3.23,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
28,0,34.156758,-117.404686,18518,0,3,29.74,59,50.4,137.25,0.0,0,89.22,5,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,0,37.497915,-122.267361,28098,0,55,3.62,17,50.55,2832.75,0.0,0,199.1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
50,0,39.449794,-121.936372,303,2,51,17.95,14,69.75,3562.5,0.0,0,915.45,3,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0
39,3,35.842889,-121.004862,1363,1,7,18.91,29,69.45,477.05,0.0,0,132.37,3,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0
22,0,32.726627,-116.994608,56100,7,69,0.0,59,60.25,4055.5,0.0,120,0.0,3,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0
42,1,37.483535,-119.679414,77,7,7,28.7,17,44.75,333.65,0.0,0,200.9,5,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47,0,33.917145,-118.401554,16041,9,69,3.08,20,92.45,6460.55,0.0,0,212.52,3,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0
80,0,37.34667,-121.910019,18197,0,17,30.37,28,89.15,1496.9,0.0,0,516.29,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0
40,1,37.252057,-119.95783,972,1,6,6.48,0,19.85,119.3,0.0,0,38.88,3,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31,0,32.961064,-117.134917,47224,1,67,30.75,5,90.6,6056.15,0.0,0,2060.25,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0
25,3,37.410236,-121.320337,15536,9,62,36.54,41,70.45,4300.45,0.0,0,2265.48,5,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
25,2,39.23754,-120.720196,185,4,72,21.21,27,83.55,6093.3,0.0,90,1527.12,3,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0
46,0,33.888323,-117.277533,1005,9,61,26.94,11,94.1,5638.3,0.0,0,1643.34,3,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0
52,2,33.970661,-117.255039,46214,10,70,49.67,19,101.1,6994.8,0.0,0,3476.9,3,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
46,0,37.863843,-122.275684,19763,0,4,12.58,19,70.05,266.9,0.0,0,50.32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
78,0,33.840524,-118.148403,30173,0,7,9.7,17,94.7,673.1,0.0,0,67.89999999999999,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0
25,1,33.728273,-118.085304,174,7,56,7.31,76,68.75,3815.4,0.0,110,409.36,3,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
27,0,33.141265,-116.967221,48690,0,1,46.21,58,69.6,69.6,0.0,0,46.21,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
55,0,34.274846,-116.937581,414,1,37,30.16,4,99.2,3754.6,0.0,0,1115.92,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0
24,1,35.924252,-116.188668,87,5,55,46.61,30,55.25,3119.9,0.0,0,2563.55,3,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0
49,1,33.698728,-117.67768,10936,0,11,0.0,19,25.2,321.05,0.0,0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,0,37.872902,-122.303708,8157,0,8,42.93,9,92.1,729.95,0.0,0,343.44,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0
32,0,38.71967,-121.862416,38547,0,48,9.19,0,19.95,936.7,0.0,0,441.12,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
37,0,37.834341,-122.26437,21097,0,64,45.82,14,104.4,6692.65,0.0,0,2932.48,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0
40,0,41.465121,-122.380947,5896,6,61,27.66,29,106.2,6375.2,0.0,0,1687.26,4,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0
59,0,37.343827,-121.883119,52334,0,4,39.68,18,94.4,387.2,0.0,0,158.72,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0
35,1,39.34128,-120.786867,145,6,58,17.21,0,20.3,1160.75,25.57,0,998.18,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
64,0,32.85723,-117.209774,34902,0,1,8.56,24,90.85,90.85,0.0,0,8.56,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0
51,0,33.752524,-118.210737,38427,1,51,0.0,2,59.3,3014.65,0.0,0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0
43,0,35.480896,-120.469476,1203,0,3,28.97,16,69.6,207.4,0.0,20,86.91,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
61,0,32.886925,-117.152162,74232,0,5,20.2,23,81.0,389.6,0.0,10,101.0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
26,0,38.25485,-122.461799,34314,0,6,5.16,59,99.95,547.65,0.0,0,30.96,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
67,0,37.161544,-121.649371,41707,0,1,0.0,9,25.1,25.1,0.0,0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
47,0,38.490508,-121.284171,592,1,31,3.12,6,79.3,2484.0,0.0,0,96.72,5,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0
21,0,35.449881,-118.841442,53481,0,1,20.26,0,24.05,24.05,0.0,0,20.26,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
58,0,39.361283,-123.784599,333,0,72,43.12,6,115.8,8424.9,0.0,0,3104.64,3,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0
28,0,36.77462,-121.664714,22292,0,6,40.64,51,85.95,514.6,0.0,0,243.84,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0
22,0,34.091829,-118.491244,33523,0,2,40.75,71,49.25,97.0,0.0,0,81.5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
25,0,37.750553,-122.197175,30751,0,7,30.99,42,69.9,497.3,0.0,0,216.93,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
25,0,34.04597,-117.011825,41575,0,56,24.77,51,106.6,5893.95,0.0,0,1387.12,4,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0
32,0,38.368744,-122.522642,4101,0,22,3.95,30,48.8,1054.6,0.0,20,86.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
27,0,34.102084,-118.451629,10470,0,60,42.88,52,89.9,5450.7,0.0,0,2572.8,3,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
73,0,38.911299,-123.609588,1352,0,53,0.0,25,54.45,2854.55,20.16,0,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0
